Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,SEASON,HOME_AWAY,OPPONENT,DAY_OF_WEEK,MONTH
1610612751,0022100975,2022-03-08,BKN @ CHA,W,33,33,0.5,240,46,82,0.561,18,35,0.514,22,29,0.759,6,32,38,33,8,4,16,20,132,2021-22,Away,CHA,Tuesday,March
1610612751,0022100960,2022-03-06,BKN @ BOS,L,32,33,0.492,240,45,89,0.506,12,27,0.444,18,20,0.9,12,33,45,24,6,4,15,26,120,2021-22,Away,BOS,Sunday,March
1610612751,0022100941,2022-03-03,BKN vs. MIA,L,32,32,0.5,240,39,83,0.47,12,31,0.387,17,22,0.773,7,23,30,24,5,5,13,24,107,2021-22,Home,MIA,Thursday,March
1610612751,0022100928,2022-03-01,BKN @ TOR,L,32,31,0.508,240,42,84,0.5,10,25,0.4,14,19,0.737,7,30,37,21,3,5,12,21,108,2021-22,Away,TOR,Tuesday,March
1610612751,0022100726,2022-02-28,BKN vs. TOR,L,32,30,0.516,240,33,86,0.384,12,35,0.343,19,24,0.792,14,31,45,23,4,5,22,20,97,2021-22,Home,TOR,Monday,February
1610612751,0022100910,2022-02-26,BKN @ MIL,W,32,29,0.525,240,44,92,0.478,13,34,0.382,25,33,0.758,12,28,40,24,7,5,7,24,126,2021-22,Away,MIL,Saturday,February
1610612751,0022100890,2022-02-24,BKN vs. BOS,L,31,29,0.517,240,39,94,0.415,7,29,0.241,21,28,0.75,8,30,38,25,8,4,10,16,106,2021-22,Home,BOS,Thursday,February
1610612751,0022100464,2022-02-17,BKN vs. WAS,L,31,28,0.525,240,36,89,0.404,14,38,0.368,17,24,0.708,15,27,42,19,6,5,15,20,103,2021-22,Home,WAS,Thursday,February
1610612751,0022100877,2022-02-16,BKN @ NYK,W,31,27,0.534,240,43,98,0.439,11,34,0.324,14,23,0.609,16,35,51,21,5,1,9,16,111,2021-22,Away,NYK,Wednesday,February
1610612751,0022100859,2022-02-14,BKN vs. SAC,W,30,27,0.526,240,43,84,0.512,9,26,0.346,14,15,0.933,6,43,49,25,7,5,16,22,109,2021-22,Home,SAC,Monday,February
1610612751,0022100851,2022-02-12,BKN @ MIA,L,29,27,0.518,240,42,93,0.452,12,40,0.3,15,22,0.682,9,32,41,16,12,2,8,27,111,2021-22,Away,MIA,Saturday,February
1610612751,0022100832,2022-02-10,BKN @ WAS,L,29,26,0.527,240,39,84,0.464,10,29,0.345,24,28,0.857,12,30,42,19,6,3,10,21,112,2021-22,Away,WAS,Thursday,February
1610612751,0022100817,2022-02-08,BKN vs. BOS,L,29,25,0.537,240,38,99,0.384,10,36,0.278,5,13,0.385,15,25,40,22,6,4,13,18,91,2021-22,Home,BOS,Tuesday,February
1610612751,0022100804,2022-02-06,BKN @ DEN,L,29,24,0.547,240,36,87,0.414,16,41,0.39,16,22,0.727,8,28,36,24,8,9,10,19,104,2021-22,Away,DEN,Sunday,February
1610612751,0022100793,2022-02-04,BKN @ UTA,L,29,23,0.558,240,41,99,0.414,12,34,0.353,8,11,0.727,16,26,42,25,10,2,9,12,102,2021-22,Away,UTA,Friday,February
1610612751,0022100780,2022-02-02,BKN @ SAC,L,29,22,0.569,240,41,84,0.488,8,25,0.32,11,14,0.786,10,30,40,22,7,12,13,16,101,2021-22,Away,SAC,Wednesday,February
1610612751,0022100772,2022-02-01,BKN @ PHX,L,29,21,0.58,240,40,81,0.494,16,40,0.4,15,21,0.714,6,27,33,25,7,1,11,27,111,2021-22,Away,PHX,Tuesday,February
1610612751,0022100750,2022-01-29,BKN @ GSW,L,29,20,0.592,240,39,98,0.398,11,28,0.393,17,21,0.81,18,34,52,21,7,10,10,15,106,2021-22,Away,GSW,Saturday,January
1610612751,0022100453,2022-01-26,BKN vs. DEN,L,29,19,0.604,240,43,88,0.489,12,29,0.414,20,26,0.769,6,32,38,26,6,3,12,25,118,2021-22,Home,DEN,Wednesday,January
1610612751,0022100718,2022-01-25,BKN vs. LAL,L,29,18,0.617,240,37,88,0.42,7,27,0.259,15,22,0.682,18,36,54,20,5,2,18,12,96,2021-22,Home,LAL,Tuesday,January
1610612751,0022100706,2022-01-23,BKN @ MIN,L,29,17,0.63,240,48,95,0.505,15,38,0.395,14,15,0.933,16,32,48,27,4,1,17,29,125,2021-22,Away,MIN,Sunday,January
1610612751,0022100691,2022-01-21,BKN @ SAS,W,29,16,0.644,240,48,100,0.48,9,25,0.36,12,12,1.0,12,41,53,24,3,5,7,17,117,2021-22,Away,SAS,Friday,January
1610612751,0022100669,2022-01-19,BKN @ WAS,W,28,16,0.636,240,47,89,0.528,8,25,0.32,17,20,0.85,7,29,36,23,5,4,12,25,119,2021-22,Away,WAS,Wednesday,January
1610612751,0022100657,2022-01-17,BKN @ CLE,L,27,16,0.628,240,41,83,0.494,12,30,0.4,13,18,0.722,8,27,35,27,11,4,14,22,107,2021-22,Away,CLE,Monday,January
1610612751,0022100644,2022-01-15,BKN vs. NOP,W,27,15,0.643,240,46,84,0.548,12,27,0.444,16,17,0.941,9,35,44,30,5,5,14,21,120,2021-22,Home,NOP,Saturday,January
1610612751,0022100630,2022-01-13,BKN vs. OKC,L,26,15,0.634,240,41,98,0.418,7,32,0.219,20,22,0.909,21,29,50,16,7,11,12,19,109,2021-22,Home,OKC,Thursday,January
1610612751,0022100625,2022-01-12,BKN @ CHI,W,26,14,0.65,240,49,87,0.563,17,32,0.531,23,28,0.821,7,34,41,35,11,4,9,21,138,2021-22,Away,CHI,Wednesday,January
1610612751,0022100486,2022-01-10,BKN @ POR,L,25,14,0.641,240,42,91,0.462,12,32,0.375,12,15,0.8,12,30,42,23,9,6,15,22,108,2021-22,Away,POR,Monday,January
1610612751,0022100602,2022-01-09,BKN vs. SAS,W,25,13,0.658,265,47,98,0.48,8,28,0.286,19,22,0.864,13,42,55,26,8,8,21,18,121,2021-22,Home,SAS,Sunday,January
1610612751,0022100583,2022-01-07,BKN vs. MIL,L,24,13,0.649,240,42,92,0.457,6,27,0.222,19,20,0.95,14,35,49,23,8,5,10,16,109,2021-22,Home,MIL,Friday,January
1610612751,0022100571,2022-01-05,BKN @ IND,W,24,12,0.667,240,49,86,0.57,5,21,0.238,26,29,0.897,9,29,38,28,13,4,11,20,129,2021-22,Away,IND,Wednesday,January
1610612751,0022100554,2022-01-03,BKN vs. MEM,L,23,12,0.657,240,37,82,0.451,9,31,0.29,21,26,0.808,8,25,33,28,10,10,12,20,104,2021-22,Home,MEM,Monday,January
1610612751,0022100542,2022-01-01,BKN vs. LAC,L,23,11,0.676,240,42,97,0.433,11,33,0.333,21,25,0.84,17,40,57,26,9,2,14,20,116,2021-22,Home,LAC,Saturday,January
1610612751,0022100525,2021-12-30,BKN vs. PHI,L,23,10,0.697,240,37,81,0.457,7,27,0.259,21,27,0.778,12,40,52,21,4,9,17,22,102,2021-22,Home,PHI,Thursday,December
1610612751,0022100507,2021-12-27,BKN @ LAC,W,23,9,0.719,240,50,88,0.568,13,34,0.382,11,16,0.688,7,40,47,31,7,8,13,25,124,2021-22,Away,LAC,Monday,December
1610612751,0022100491,2021-12-25,BKN @ LAL,W,22,9,0.71,240,43,89,0.483,14,32,0.438,22,27,0.815,6,35,41,31,6,9,10,25,122,2021-22,Away,LAL,Saturday,December
1610612751,0022100442,2021-12-18,BKN vs. ORL,L,21,9,0.7,240,39,102,0.382,9,46,0.196,6,8,0.75,16,35,51,24,8,8,15,14,93,2021-22,Home,ORL,Saturday,December
1610612751,0022100429,2021-12-16,BKN vs. PHI,W,21,8,0.724,240,44,89,0.494,11,23,0.478,15,16,0.938,10,38,48,21,4,3,14,15,114,2021-22,Home,PHI,Thursday,December
1610612751,0022100413,2021-12-14,BKN vs. TOR,W,20,8,0.714,265,50,103,0.485,14,39,0.359,17,23,0.739,19,41,60,28,7,5,16,20,131,2021-22,Home,TOR,Tuesday,December
1610612751,0022100399,2021-12-12,BKN @ DET,W,19,8,0.704,240,41,87,0.471,11,28,0.393,23,25,0.92,8,35,43,28,8,6,17,20,116,2021-22,Away,DET,Sunday,December
1610612751,0022100384,2021-12-10,BKN @ ATL,W,18,8,0.692,240,46,93,0.495,6,23,0.261,15,16,0.938,9,32,41,26,9,7,13,22,113,2021-22,Away,ATL,Friday,December
1610612751,0022100372,2021-12-08,BKN @ HOU,L,17,8,0.68,240,35,89,0.393,8,33,0.242,26,31,0.839,14,30,44,18,7,3,13,23,104,2021-22,Away,HOU,Wednesday,December
1610612751,0022100363,2021-12-07,BKN @ DAL,W,17,7,0.708,240,42,83,0.506,8,26,0.308,10,13,0.769,8,42,50,28,3,4,12,22,102,2021-22,Away,DAL,Tuesday,December
1610612751,0022100343,2021-12-04,BKN vs. CHI,L,16,7,0.696,240,46,111,0.414,8,25,0.32,7,9,0.778,15,40,55,28,8,6,5,19,107,2021-22,Home,CHI,Saturday,December
1610612751,0022100336,2021-12-03,BKN vs. MIN,W,16,6,0.727,240,36,76,0.474,6,23,0.261,32,41,0.78,7,34,41,26,4,4,17,31,110,2021-22,Home,MIN,Friday,December
1610612751,0022100314,2021-11-30,BKN vs. NYK,W,15,6,0.714,240,41,85,0.482,8,28,0.286,22,25,0.88,9,29,38,27,7,7,9,14,112,2021-22,Home,NYK,Tuesday,November
1610612751,0022100294,2021-11-27,BKN vs. PHX,L,14,6,0.7,240,42,84,0.5,7,23,0.304,16,21,0.762,10,37,47,25,7,5,20,15,107,2021-22,Home,PHX,Saturday,November
1610612751,0022100270,2021-11-24,BKN @ BOS,W,14,5,0.737,240,43,85,0.506,14,35,0.4,23,30,0.767,10,40,50,29,8,4,10,23,123,2021-22,Away,BOS,Wednesday,November
1610612751,0022100253,2021-11-22,BKN @ CLE,W,13,5,0.722,240,45,95,0.474,11,35,0.314,16,18,0.889,8,34,42,32,6,6,9,23,117,2021-22,Away,CLE,Monday,November
1610612751,0022100233,2021-11-19,BKN vs. ORL,W,12,5,0.706,240,41,91,0.451,10,33,0.303,23,25,0.92,14,29,43,19,6,13,11,19,115,2021-22,Home,ORL,Friday,November
1610612751,0022100216,2021-11-17,BKN vs. CLE,W,11,5,0.688,240,38,83,0.458,12,32,0.375,21,25,0.84,8,39,47,29,7,3,11,20,109,2021-22,Home,CLE,Wednesday,November
1610612751,0022100210,2021-11-16,BKN vs. GSW,L,10,5,0.667,240,34,88,0.386,10,36,0.278,21,27,0.778,9,29,38,21,12,2,11,23,99,2021-22,Home,GSW,Tuesday,November
1610612751,0022100196,2021-11-14,BKN @ OKC,W,10,4,0.714,240,41,82,0.5,18,43,0.419,20,21,0.952,7,37,44,31,8,3,13,15,120,2021-22,Away,OKC,Sunday,November
1610612751,0022100179,2021-11-12,BKN @ NOP,W,9,4,0.692,240,41,82,0.5,18,34,0.529,20,27,0.741,7,27,34,27,9,4,12,20,120,2021-22,Away,NOP,Friday,November
1610612751,0022100159,2021-11-10,BKN @ ORL,W,8,4,0.667,240,46,91,0.505,16,37,0.432,15,17,0.882,8,41,49,29,8,5,15,18,123,2021-22,Away,ORL,Wednesday,November
1610612751,0022100148,2021-11-08,BKN @ CHI,L,7,4,0.636,240,34,86,0.395,11,33,0.333,16,19,0.842,6,36,42,19,6,7,14,16,95,2021-22,Away,CHI,Monday,November
1610612751,0022100139,2021-11-07,BKN @ TOR,W,7,3,0.7,240,41,80,0.513,17,38,0.447,17,20,0.85,12,36,48,29,3,0,15,15,116,2021-22,Away,TOR,Sunday,November
1610612751,0022100124,2021-11-05,BKN @ DET,W,6,3,0.667,240,36,80,0.45,11,27,0.407,13,14,0.929,4,41,45,25,3,4,16,21,96,2021-22,Away,DET,Friday,November
1610612751,0022100113,2021-11-03,BKN vs. ATL,W,5,3,0.625,240,43,88,0.489,22,48,0.458,9,12,0.75,7,35,42,34,7,8,14,18,117,2021-22,Home,ATL,Wednesday,November
1610612751,0022100092,2021-10-31,BKN vs. DET,W,4,3,0.571,240,47,72,0.653,13,25,0.52,10,16,0.625,2,39,41,30,7,2,19,19,117,2021-22,Home,DET,Sunday,October
1610612751,0022100072,2021-10-29,BKN vs. IND,W,3,3,0.5,240,34,76,0.447,6,26,0.231,31,41,0.756,10,40,50,20,9,6,18,21,105,2021-22,Home,IND,Friday,October
1610612751,0022100057,2021-10-27,BKN vs. MIA,L,2,3,0.4,240,33,85,0.388,14,43,0.326,13,14,0.929,4,38,42,21,7,7,15,24,93,2021-22,Home,MIA,Wednesday,October
1610612751,0022100044,2021-10-25,BKN vs. WAS,W,2,2,0.5,240,40,94,0.426,10,35,0.286,14,17,0.824,7,47,54,23,6,4,9,19,104,2021-22,Home,WAS,Monday,October
1610612751,0022100035,2021-10-24,BKN vs. CHA,L,1,2,0.333,240,38,87,0.437,9,35,0.257,10,12,0.833,9,35,44,18,10,8,17,19,95,2021-22,Home,CHA,Sunday,October
1610612751,0022100021,2021-10-22,BKN @ PHI,W,1,1,0.5,240,41,88,0.466,12,38,0.316,20,24,0.833,11,36,47,26,6,6,12,16,114,2021-22,Away,PHI,Friday,October
1610612751,0022100001,2021-10-19,BKN @ MIL,L,0,1,0.0,240,37,84,0.44,17,32,0.531,13,23,0.565,5,39,44,19,3,9,12,17,104,2021-22,Away,MIL,Tuesday,October
1610612751,0022001067,2021-05-16,BKN vs. CLE,W,48,24,0.667,240,47,83,0.566,16,30,0.533,13,17,0.765,4,33,37,35,9,9,12,20,123,2020-21,Home,CLE,Sunday,May
1610612751,0022001060,2021-05-15,BKN vs. CHI,W,47,24,0.662,240,41,87,0.471,14,34,0.412,9,15,0.6,8,44,52,26,6,8,9,16,105,2020-21,Home,CHI,Saturday,May
1610612751,0022001043,2021-05-12,BKN vs. SAS,W,46,24,0.657,240,48,79,0.608,12,28,0.429,20,27,0.741,3,40,43,33,3,9,11,19,128,2020-21,Home,SAS,Wednesday,May
1610612751,0022001036,2021-05-11,BKN @ CHI,W,45,24,0.652,240,42,89,0.472,12,33,0.364,19,25,0.76,13,38,51,32,4,8,7,19,115,2020-21,Away,CHI,Tuesday,May
1610612751,0022001015,2021-05-08,BKN @ DEN,W,44,24,0.647,240,41,66,0.621,16,31,0.516,27,33,0.818,2,33,35,27,10,5,17,24,125,2020-21,Away,DEN,Saturday,May
1610612751,0022000998,2021-05-06,BKN @ DAL,L,43,24,0.642,240,41,95,0.432,13,37,0.351,14,15,0.933,10,41,51,18,8,4,13,18,109,2020-21,Away,DAL,Thursday,May
1610612751,0022000985,2021-05-04,BKN @ MIL,L,43,23,0.652,240,41,84,0.488,20,43,0.465,16,26,0.615,6,33,39,21,6,6,13,25,118,2020-21,Away,MIL,Tuesday,May
1610612751,0022000967,2021-05-02,BKN @ MIL,L,43,22,0.662,240,41,96,0.427,17,42,0.405,15,17,0.882,14,39,53,18,5,1,16,11,114,2020-21,Away,MIL,Sunday,May
1610612751,0022000952,2021-04-30,BKN vs. POR,L,43,21,0.672,240,40,95,0.421,13,41,0.317,16,19,0.842,11,31,42,20,6,3,8,18,109,2020-21,Home,POR,Friday,April
1610612751,0022000944,2021-04-29,BKN @ IND,W,43,20,0.683,240,47,89,0.528,12,35,0.343,24,28,0.857,8,42,50,35,3,5,13,19,130,2020-21,Away,IND,Thursday,April
1610612751,0022000930,2021-04-27,BKN @ TOR,W,42,20,0.677,240,40,83,0.482,18,45,0.4,18,18,1.0,7,34,41,30,9,6,10,20,116,2020-21,Away,TOR,Tuesday,April
1610612751,0022000912,2021-04-25,BKN vs. PHX,W,41,20,0.672,240,46,87,0.529,13,28,0.464,23,27,0.852,11,33,44,30,6,4,10,17,128,2020-21,Home,PHX,Sunday,April
1610612751,0022000899,2021-04-23,BKN vs. BOS,W,40,20,0.667,240,37,86,0.43,11,32,0.344,24,28,0.857,6,41,47,26,12,7,11,19,109,2020-21,Home,BOS,Friday,April
1610612751,0022000884,2021-04-21,BKN @ TOR,L,39,20,0.661,240,36,91,0.396,13,41,0.317,18,23,0.783,12,38,50,19,3,6,13,17,103,2020-21,Away,TOR,Wednesday,April
1610612751,0022000878,2021-04-20,BKN @ NOP,W,39,19,0.672,240,49,89,0.551,14,37,0.378,22,28,0.786,10,34,44,30,7,2,13,21,134,2020-21,Away,NOP,Tuesday,April
1610612751,0022000863,2021-04-18,BKN @ MIA,L,38,19,0.667,240,39,82,0.476,17,43,0.395,12,18,0.667,8,30,38,26,10,6,11,17,107,2020-21,Away,MIA,Sunday,April
1610612751,0022000848,2021-04-16,BKN vs. CHA,W,38,18,0.679,240,47,85,0.553,21,41,0.512,15,16,0.938,7,30,37,35,12,5,18,17,130,2020-21,Home,CHA,Friday,April
1610612751,0022000830,2021-04-14,BKN @ PHI,L,37,18,0.673,240,43,83,0.518,4,21,0.19,27,30,0.9,11,32,43,23,6,3,15,21,117,2020-21,Away,PHI,Wednesday,April
1610612751,0022000817,2021-04-13,BKN @ MIN,W,37,17,0.685,240,46,91,0.505,15,36,0.417,20,24,0.833,11,46,57,31,8,4,18,22,127,2020-21,Away,MIN,Tuesday,April
1610612751,0022000800,2021-04-10,BKN vs. LAL,L,36,17,0.679,240,35,80,0.438,5,27,0.185,26,30,0.867,9,33,42,19,6,10,19,20,101,2020-21,Home,LAL,Saturday,April
1610612751,0022000779,2021-04-07,BKN vs. NOP,W,36,16,0.692,240,51,92,0.554,19,41,0.463,18,22,0.818,10,35,45,37,10,8,17,31,139,2020-21,Home,NOP,Wednesday,April
1610612751,0022000762,2021-04-05,BKN vs. NYK,W,35,16,0.686,240,42,92,0.457,10,32,0.313,20,26,0.769,11,34,45,27,6,6,10,14,114,2020-21,Home,NYK,Monday,April
1610612751,0022000755,2021-04-04,BKN @ CHI,L,34,16,0.68,240,45,93,0.484,11,28,0.393,6,7,0.857,4,31,35,28,3,3,5,17,107,2020-21,Away,CHI,Sunday,April
1610612751,0022000732,2021-04-01,BKN vs. CHA,W,34,15,0.694,240,44,91,0.484,20,45,0.444,3,4,0.75,13,43,56,34,8,5,15,18,111,2020-21,Home,CHA,Thursday,April
1610612751,0022000724,2021-03-31,BKN vs. HOU,W,33,15,0.688,240,44,90,0.489,13,36,0.361,19,19,1.0,12,33,45,25,6,3,11,21,120,2020-21,Home,HOU,Wednesday,March
1610612751,0022000709,2021-03-29,BKN vs. MIN,W,32,15,0.681,240,40,85,0.471,10,30,0.333,22,25,0.88,7,43,50,31,10,7,14,18,112,2020-21,Home,MIN,Monday,March
1610612751,0022000683,2021-03-26,BKN @ DET,W,31,15,0.674,240,37,84,0.44,13,33,0.394,26,34,0.765,16,33,49,19,3,4,10,27,113,2020-21,Away,DET,Friday,March
1610612751,0022000676,2021-03-24,BKN @ UTA,L,30,15,0.667,240,35,97,0.361,7,35,0.2,11,15,0.733,13,35,48,19,9,1,9,10,88,2020-21,Away,UTA,Wednesday,March
1610612751,0022000666,2021-03-23,BKN @ POR,W,30,14,0.682,240,43,87,0.494,9,30,0.3,21,27,0.778,10,37,47,25,5,2,8,17,116,2020-21,Away,POR,Tuesday,March
1610612751,0022000647,2021-03-21,BKN vs. WAS,W,29,14,0.674,240,44,90,0.489,9,29,0.31,16,22,0.727,10,25,35,24,11,8,7,18,113,2020-21,Home,WAS,Sunday,March
1610612751,0022000633,2021-03-19,BKN @ ORL,L,28,14,0.667,240,43,91,0.473,10,37,0.27,17,23,0.739,9,30,39,24,9,3,8,16,113,2020-21,Away,ORL,Friday,March
1610612751,0022000617,2021-03-17,BKN @ IND,W,28,13,0.683,240,42,87,0.483,9,27,0.333,31,40,0.775,15,35,50,22,10,2,16,20,124,2020-21,Away,IND,Wednesday,March
1610612751,0022000604,2021-03-15,BKN vs. NYK,W,27,13,0.675,240,44,76,0.579,12,29,0.414,17,22,0.773,3,38,41,29,3,6,15,19,117,2020-21,Home,NYK,Monday,March
1610612751,0022000587,2021-03-13,BKN vs. DET,W,26,13,0.667,240,39,80,0.488,6,27,0.222,16,22,0.727,5,30,35,22,8,7,12,16,100,2020-21,Home,DET,Saturday,March
1610612751,0022000569,2021-03-11,BKN vs. BOS,W,25,13,0.658,240,42,88,0.477,19,42,0.452,18,22,0.818,11,34,45,21,3,5,14,22,121,2020-21,Home,BOS,Thursday,March
1610612751,0022000546,2021-03-03,BKN @ HOU,W,24,13,0.649,240,49,85,0.576,17,35,0.486,17,24,0.708,10,43,53,33,5,1,14,24,132,2020-21,Away,HOU,Wednesday,March
1610612751,0022000534,2021-03-01,BKN @ SAS,W,23,13,0.639,265,47,100,0.47,17,41,0.415,13,17,0.765,13,38,51,35,6,8,5,13,124,2020-21,Away,SAS,Monday,March
1610612751,0022000519,2021-02-27,BKN vs. DAL,L,22,13,0.629,240,35,86,0.407,14,44,0.318,14,19,0.737,14,33,47,21,5,4,19,16,98,2020-21,Home,DAL,Saturday,February
1610612751,0022000499,2021-02-25,BKN vs. ORL,W,22,12,0.647,240,49,92,0.533,20,45,0.444,11,14,0.786,7,44,51,30,11,2,13,18,129,2020-21,Home,ORL,Thursday,February
1610612751,0022000482,2021-02-23,BKN vs. SAC,W,21,12,0.636,240,44,89,0.494,17,40,0.425,22,31,0.71,10,31,41,30,8,5,8,16,127,2020-21,Home,SAC,Tuesday,February
1610612751,0022000472,2021-02-21,BKN @ LAC,W,20,12,0.625,240,44,92,0.478,11,38,0.289,13,19,0.684,9,31,40,21,10,4,6,19,112,2020-21,Away,LAC,Sunday,February
1610612751,0022000446,2021-02-18,BKN @ LAL,W,19,12,0.613,240,38,77,0.494,18,39,0.462,15,24,0.625,8,31,39,23,9,3,13,18,109,2020-21,Away,LAL,Thursday,February
1610612751,0022000433,2021-02-16,BKN @ PHX,W,18,12,0.6,240,47,82,0.573,20,40,0.5,14,15,0.933,4,33,37,28,4,4,10,11,128,2020-21,Away,PHX,Tuesday,February
1610612751,0022000426,2021-02-15,BKN @ SAC,W,17,12,0.586,240,51,89,0.573,27,47,0.574,7,12,0.583,9,26,35,31,7,4,15,16,136,2020-21,Away,SAC,Monday,February
1610612751,0022000409,2021-02-13,BKN @ GSW,W,16,12,0.571,240,50,93,0.538,16,39,0.41,18,20,0.9,8,37,45,35,9,5,13,15,134,2020-21,Away,GSW,Saturday,February
1610612751,0022000383,2021-02-10,BKN vs. IND,W,15,12,0.556,240,32,76,0.421,9,31,0.29,31,35,0.886,9,37,46,20,2,5,12,20,104,2020-21,Home,IND,Wednesday,February
1610612751,0022000375,2021-02-09,BKN @ DET,L,14,12,0.538,240,43,86,0.5,11,30,0.367,14,16,0.875,8,26,34,30,8,6,15,22,111,2020-21,Away,DET,Tuesday,February
1610612751,0022000354,2021-02-06,BKN @ PHI,L,14,11,0.56,240,39,88,0.443,15,41,0.366,15,17,0.882,8,26,34,21,6,3,17,18,108,2020-21,Away,PHI,Saturday,February
1610612751,0022000345,2021-02-05,BKN vs. TOR,L,14,10,0.583,240,39,80,0.488,17,42,0.405,22,29,0.759,8,32,40,29,5,6,18,19,117,2020-21,Home,TOR,Friday,February
1610612751,0022000324,2021-02-02,BKN vs. LAC,W,14,9,0.609,240,45,79,0.57,13,31,0.419,21,26,0.808,6,38,44,25,6,4,16,17,124,2020-21,Home,LAC,Tuesday,February
1610612751,0022000310,2021-01-31,BKN @ WAS,L,13,9,0.591,240,50,88,0.568,19,36,0.528,27,33,0.818,7,38,45,33,6,5,17,24,146,2020-21,Away,WAS,Sunday,January
1610612751,0022000295,2021-01-29,BKN @ OKC,W,13,8,0.619,240,57,100,0.57,19,45,0.422,14,16,0.875,10,40,50,33,7,4,11,25,147,2020-21,Away,OKC,Friday,January
1610612751,0022000274,2021-01-27,BKN @ ATL,W,12,8,0.6,265,52,98,0.531,11,32,0.344,17,20,0.85,11,25,36,29,7,10,9,25,132,2020-21,Away,ATL,Wednesday,January
1610612751,0022000260,2021-01-25,BKN vs. MIA,W,11,8,0.579,240,34,85,0.4,11,38,0.289,19,22,0.864,6,43,49,24,6,5,7,18,98,2020-21,Home,MIA,Monday,January
1610612751,0022000244,2021-01-23,BKN vs. MIA,W,10,8,0.556,240,44,83,0.53,19,37,0.514,21,26,0.808,9,38,47,34,0,6,16,26,128,2020-21,Home,MIA,Saturday,January
1610612751,0022000232,2021-01-22,BKN @ CLE,L,9,8,0.529,240,42,87,0.483,14,43,0.326,15,17,0.882,6,23,29,23,5,8,11,25,113,2020-21,Away,CLE,Friday,January
1610612751,0022000216,2021-01-20,BKN @ CLE,L,9,7,0.563,290,48,106,0.453,15,41,0.366,24,27,0.889,13,39,52,30,8,11,16,24,135,2020-21,Away,CLE,Wednesday,January
1610612751,0022000209,2021-01-18,BKN vs. MIL,W,9,6,0.6,240,46,84,0.548,15,31,0.484,18,21,0.857,7,42,49,26,2,5,17,19,125,2020-21,Home,MIL,Monday,January
1610612751,0022000190,2021-01-16,BKN vs. ORL,W,8,6,0.571,240,42,78,0.538,16,35,0.457,22,25,0.88,4,37,41,24,9,5,19,14,122,2020-21,Home,ORL,Saturday,January
1610612751,0022000168,2021-01-13,BKN @ NYK,W,7,6,0.538,240,44,91,0.484,16,40,0.4,12,17,0.706,12,34,46,29,3,5,6,12,116,2020-21,Away,NYK,Wednesday,January
1610612751,0022000158,2021-01-12,BKN vs. DEN,W,6,6,0.5,240,48,79,0.608,16,32,0.5,10,15,0.667,8,33,41,31,6,6,18,18,122,2020-21,Home,DEN,Tuesday,January
1610612751,0022000143,2021-01-10,BKN vs. OKC,L,5,6,0.455,240,43,85,0.506,10,34,0.294,20,24,0.833,6,37,43,23,3,2,17,18,116,2020-21,Home,OKC,Sunday,January
1610612751,0022000128,2021-01-08,BKN @ MEM,L,5,5,0.5,240,38,81,0.469,14,31,0.452,20,21,0.952,4,38,42,26,6,4,20,13,110,2020-21,Away,MEM,Friday,January
1610612751,0022000118,2021-01-07,BKN vs. PHI,W,5,4,0.556,240,44,97,0.454,15,37,0.405,19,29,0.655,11,37,48,30,11,7,12,17,122,2020-21,Home,PHI,Thursday,January
1610612751,0022000102,2021-01-05,BKN vs. UTA,W,4,4,0.5,240,52,93,0.559,14,36,0.389,12,16,0.75,8,43,51,31,11,5,12,22,130,2020-21,Home,UTA,Tuesday,January
1610612751,0022000086,2021-01-03,BKN vs. WAS,L,3,4,0.429,240,40,81,0.494,14,32,0.438,28,31,0.903,7,44,51,25,5,9,20,24,122,2020-21,Home,WAS,Sunday,January
1610612751,0022000072,2021-01-01,BKN vs. ATL,L,3,3,0.5,240,35,86,0.407,7,37,0.189,19,23,0.826,10,35,45,19,6,6,15,16,96,2020-21,Home,ATL,Friday,January
1610612751,0022000057,2020-12-30,BKN vs. ATL,W,3,2,0.6,240,54,100,0.54,19,41,0.463,18,23,0.783,9,31,40,30,6,3,8,24,145,2020-21,Home,ATL,Wednesday,December
1610612751,0022000042,2020-12-28,BKN vs. MEM,L,2,2,0.5,265,41,100,0.41,14,42,0.333,15,17,0.882,13,37,50,28,13,6,17,20,111,2020-21,Home,MEM,Monday,December
1610612751,0022000032,2020-12-27,BKN @ CHA,L,2,1,0.667,240,35,82,0.427,17,47,0.362,17,25,0.68,6,40,46,23,4,5,19,17,104,2020-21,Away,CHA,Sunday,December
1610612751,0022000007,2020-12-25,BKN @ BOS,W,2,0,1.0,240,41,76,0.539,15,29,0.517,26,31,0.839,9,34,43,21,5,10,15,22,123,2020-21,Away,BOS,Friday,December
1610612751,0022000001,2020-12-22,BKN vs. GSW,W,1,0,1.0,240,42,92,0.457,15,35,0.429,26,32,0.813,13,44,57,24,11,7,20,22,125,2020-21,Home,GSW,Tuesday,December
